Assembly IDs	0	1	operon	interested lineages	operon pro	show_text
GCA_002746135.1	593.1040712389108	-270.46324794478915	PMO	gamma	PMO	Gammaproteobacteria
GCA_003448675.1	-420.2226853428321	-797.5234380141632	PMO	gamma	PMO	Gammaproteobacteria
GCA_016718385.1	933.6056847349942	-437.7413556679539	no	gamma	no	Gammaproteobacteria
GCA_002894355.1	820.1752874375554	679.472830846384	no	beta	no	Betaproteobacteria
GCA_013423955.1	510.23134186756863	752.2805126471968	no	beta	no	Betaproteobacteria
GCA_018069525.1	-84.47459718827848	671.265267154986	PMO	gamma	PMO	Gammaproteobacteria
GCA_017991995.1	1180.3275603384154	838.9312929657536	no	beta	no	Betaproteobacteria
GCA_004345725.1	601.7389097802311	224.68708777440543	no	beta	no	Betaproteobacteria
GCA_001886615.1	1119.587663174364	-195.9536738275897	no	gamma	no	Gammaproteobacteria
GCA_016779605.1	-122.04493506572544	1013.6675272565692	PMO	gamma	PMO	Gammaproteobacteria
GCA_014873965.1	966.0742955421672	882.3560570827941	no	beta	no	Betaproteobacteria
GCA_017998575.1	384.6501521132112	1233.2164726917183	no	beta	no	Betaproteobacteria
GCA_017983885.1	1012.8444708151088	445.41235596963946	no	beta	no	Betaproteobacteria
GCA_017983795.1	1023.4884249890356	452.07371517555566	no	beta	no	Betaproteobacteria
GCA_014652235.1	1319.1036026283582	798.3811160908167	no	beta	no	Betaproteobacteria
GCA_017307555.1	778.942521799543	623.6924242458325	no	beta	no	Betaproteobacteria
GCA_003008575.1	649.5980540002062	606.24492070356	no	beta	no	Betaproteobacteria
GCA_001422405.1	1331.1194390687097	723.5146512904387	no	beta	no	Betaproteobacteria
GCA_000333675.2	884.6343713339947	1027.66713050874	no	beta	no	Betaproteobacteria
GCA_018898595.1	1180.5383351236626	552.6609950155329	no	gamma	no	Gammaproteobacteria
GCA_018069465.1	641.8161549731868	-301.1645096071848	PMO	gamma	PMO	Gammaproteobacteria
GCA_018066765.1	662.0306517360505	-319.28051097353193	PMO	gamma	PMO	Gammaproteobacteria
GCA_017811175.1	592.2412293255677	570.3404745371512	no	beta	no	Betaproteobacteria
GCA_000974645.1	913.9032267230396	747.7929266800309	no	beta	no	Betaproteobacteria
GCA_000204645.1	891.9496755812063	664.7135189617986	no	beta	no	Betaproteobacteria
GCA_000179015.2	846.4208407145691	699.6538299489144	no	beta	no	Betaproteobacteria
GCA_016906995.1	796.7481732411164	-270.1250897296636	no	gamma	no	Gammaproteobacteria
GCA_007996985.1	486.4141546526453	476.08815474818095	no	beta	no	Betaproteobacteria
GCA_002331945.1	-556.521323784098	-711.28964043249	no	beta	no	Betaproteobacteria
GCA_018069845.1	1306.929697955052	285.59339907995513	no	beta	no	Betaproteobacteria
GCA_004801295.1	1061.6386922133056	37.08068271998229	no	beta	no	Betaproteobacteria
GCA_018896915.1	789.3431374076871	1077.8368734844055	no	gamma	no	Gammaproteobacteria
GCA_017744875.1	899.4373664266923	1322.769886402849	no	beta	no	Betaproteobacteria
GCA_014359565.1	552.4185335311281	-150.02433641379986	no	gamma	no	Gammaproteobacteria
GCA_016000195.1	414.9583799917133	481.4393103969903	no	beta	no	Betaproteobacteria
GCA_002943415.1	-144.60473651282825	463.0792667359893	no	gamma	no	Gammaproteobacteria
GCA_003645535.1	729.1863367733578	-572.1034980328208	PMO	gamma	PMO	Gammaproteobacteria
GCA_004322295.1	-261.1415522424642	695.2931482255133	PMO	gamma	PMO	Gammaproteobacteria
GCA_017795745.1	1308.3387760449184	378.8558230807838	no	beta	no	Betaproteobacteria
GCA_003201595.1	1148.4908671629678	302.5937174560305	no	beta	no	Betaproteobacteria
GCA_000018665.1	1243.4241945344893	894.0955780721679	no	beta	no	Betaproteobacteria
GCA_001422365.1	1375.0550923554686	813.7601912753156	no	beta	no	Betaproteobacteria
GCA_016721365.1	1251.7287057121391	384.3187761240343	no	beta	no	Betaproteobacteria
GCA_001422445.1	1225.72433627105	904.0304773432096	no	beta	no	Betaproteobacteria
GCA_003671765.1	1068.8265260029766	914.6468183628974	no	beta	no	Betaproteobacteria
GCA_016592015.1	875.3999442553402	678.4963140503969	no	beta	no	Betaproteobacteria
GCA_017495185.1	572.2997555785594	398.98242254126353	no	beta	no	Betaproteobacteria
GCA_015159745.1	747.4618277380564	719.9472039523392	no	beta	no	Betaproteobacteria
GCA_017307605.1	202.102927593822	1078.0254107216551	no	beta	no	Betaproteobacteria
GCA_003646355.1	-741.0234301173148	-866.7523274020391	PMO	gamma	PMO	Gammaproteobacteria
GCA_019090315.1	149.3881718926496	460.1649991781483	no	gamma	no	Gammaproteobacteria
GCA_017255185.1	1122.9397801045875	-299.8836178527963	no	gamma	no	Gammaproteobacteria
GCA_002837145.1	584.7139394842195	447.6585420933572	no	beta	no	Betaproteobacteria
GCA_016715585.1	521.9920718324773	764.7401076889995	no	beta	no	Betaproteobacteria
GCA_018897375.1	1184.661511421036	541.3159124631031	no	gamma	no	Gammaproteobacteria
GCA_018054745.1	364.8553931060586	837.9753894343348	no	beta	no	Betaproteobacteria
GCA_002933415.1	866.866924200843	490.0773032795118	no	beta	no	Betaproteobacteria
GCA_015476235.1	870.225717032409	490.8086514122227	no	beta	no	Betaproteobacteria
GCA_001619695.1	598.0093781513995	231.9470785386028	no	beta	no	Betaproteobacteria
GCA_014145335.1	593.249361089811	288.5444237647912	no	beta	no	Betaproteobacteria
GCA_007655255.1	635.4840360831331	373.3289618805595	no	beta	no	Betaproteobacteria
GCA_016219375.1	541.2940005808458	334.9388856712972	no	beta	no	Betaproteobacteria
GCA_000689195.1	1085.698532269383	354.2348834787236	no	beta	no	Betaproteobacteria
GCA_018887285.1	1222.4570841794966	843.5817656035363	no	beta	no	Betaproteobacteria
GCA_017308615.1	855.3434969974581	673.9919596714406	no	beta	no	Betaproteobacteria
GCA_002250385.2	833.1640411373584	701.401607139917	no	beta	no	Betaproteobacteria
GCA_002434305.1	639.7962758540971	579.1763629811965	no	beta	no	Betaproteobacteria
GCA_901875635.1	1083.1317684504977	939.31098212712	no	beta	no	Betaproteobacteria
GCA_002633085.1	565.8256170474433	624.6524331520833	no	beta	no	Betaproteobacteria
GCA_019090225.1	-353.42230470861506	-851.1069502365078	PMO	gamma	PMO	Gammaproteobacteria
GCA_017857945.1	20.745278086134096	403.99611869547016	no	gamma	no	Gammaproteobacteria
GCA_003719295.1	892.1937705054936	-301.41410876380485	no	gamma	no	Gammaproteobacteria
GCA_000423125.1	882.5877199040804	-317.50768043536857	no	gamma	no	Gammaproteobacteria
GCA_002726835.1	916.5436794162335	-352.91286651734947	no	gamma	no	Gammaproteobacteria
GCA_017303155.1	852.9015125181146	-382.977858541529	no	gamma	no	Gammaproteobacteria
GCA_003574675.1	881.4948931074035	386.4625147091617	no	beta	no	Betaproteobacteria
GCA_018069775.1	1268.589152209223	513.4621657340109	PMO	beta	PMO	Betaproteobacteria
GCA_009765735.1	1107.891976057003	1126.6034727928256	no	beta	no	Betaproteobacteria
GCA_000211835.2	623.9807583553912	726.6210505499477	no	beta	no	Betaproteobacteria
GCA_016406165.1	1280.691837521157	-421.19193048598186	no	gamma	no	Gammaproteobacteria
GCA_016191205.1	-399.6970002531013	-640.2778124400799	no	gamma	no	Gammaproteobacteria
GCA_016716075.1	893.5482027667733	-445.4704989692751	no	gamma	no	Gammaproteobacteria
GCA_018069755.1	1286.1020405456652	264.2606795914152	no	beta	no	Betaproteobacteria
GCA_002916785.1	784.6540429413224	586.0080289597066	no	beta	no	Betaproteobacteria
GCA_009867145.1	904.252734847614	373.25722783362	no	beta	no	Betaproteobacteria
GCA_013154915.1	716.1160309025522	557.5699930852508	no	beta	no	Betaproteobacteria
GCA_900156335.1	1093.789825507664	347.245882536814	no	beta	no	Betaproteobacteria
GCA_013294065.1	1185.7093755085564	211.60356004177257	no	beta	no	Betaproteobacteria
GCA_013822535.1	486.0111556982881	688.5738996972232	no	beta	no	Betaproteobacteria
GCA_003265685.1	1526.1668666994876	370.5250235511255	no	beta	no	Betaproteobacteria
GCA_002484205.1	860.603677532051	715.8248797888538	no	beta	no	Betaproteobacteria
GCA_004136295.1	916.37536356009	317.9199482438826	no	beta	no	Betaproteobacteria
GCA_003449975.1	215.022693846858	1017.9239544351256	no	beta	no	Betaproteobacteria
GCA_019163435.1	1312.9785303811743	608.4511719330471	no	beta	no	Betaproteobacteria
GCA_001897775.1	801.6307537470637	720.6362812919302	no	beta	no	Betaproteobacteria
GCA_016718555.1	641.1644402472357	886.8399967167393	no	beta	no	Betaproteobacteria
GCA_003013695.1	603.8814265218261	520.3862785861514	no	beta	no	Betaproteobacteria
GCA_016707245.1	627.9658958421069	843.6773432688697	no	beta	no	Betaproteobacteria
GCA_001556675.1	982.048800280632	974.8876604561424	no	beta	no	Betaproteobacteria
GCA_016705605.1	609.535769505347	870.5914873686619	no	beta	no	Betaproteobacteria
GCA_017848435.1	555.6803839298778	395.08110460353214	no	beta	no	Betaproteobacteria
GCA_013387465.1	1264.5781152701306	503.46459175288464	no	beta	no	Betaproteobacteria
GCF_002379085.1	895.1052078539589	632.6730793071152	no	beta	no	Betaproteobacteria
GCA_018066715.1	271.6908616360867	-148.1471109757867	no	gamma	no	Gammaproteobacteria
GCA_019105055.1	558.8068638414763	696.2333020399312	no	beta	no	Betaproteobacteria
GCA_002700385.1	345.6424973954196	-263.6677372512019	EMO	gamma	EMO	Gammaproteobacteria
GCA_002707095.1	893.5426245602672	-317.841649467264	no	gamma	no	Gammaproteobacteria
GCA_002719515.1	-252.26572677026772	1014.5886935709516	no	gamma	no	Gammaproteobacteria
GCA_002400565.1	-669.6209030092142	905.7287338729046	no	gamma	no	Gammaproteobacteria
GCA_001770965.1	444.6173467279356	1341.5113002523965	EMO	beta	EMO	Betaproteobacteria
GCA_018069875.1	1310.7969843501432	282.115540629809	no	beta	no	Betaproteobacteria
GCA_003457605.1	41.86278505790817	1050.735202602995	no	gamma	no	Gammaproteobacteria
GCA_013822265.1	773.8212581448594	586.9429519365542	no	beta	no	Betaproteobacteria
GCA_016713575.1	541.1503500894147	947.7553255098588	no	beta	no	Betaproteobacteria
GCA_003484805.1	-451.4693288726246	-1070.6397544885106	no	beta	no	Betaproteobacteria
GCA_018825825.1	1278.8478163785212	-251.34323586817337	no	gamma	no	Gammaproteobacteria
GCA_018971245.1	259.69912074052024	933.6294811415632	no	beta	no	Betaproteobacteria
GCA_000817975.1	1276.691143043526	-470.66322561866	no	gamma	no	Gammaproteobacteria
GCA_018823765.1	1373.342942076618	-239.2726333597381	no	gamma	no	Gammaproteobacteria
GCA_016715315.1	709.4570558519507	987.6301103509254	no	beta	no	Betaproteobacteria
GCA_016704145.1	685.2614052317138	59.971553623508285	no	beta	no	Betaproteobacteria
GCA_018827785.1	1155.9830124559337	-282.2279558637416	no	gamma	no	Gammaproteobacteria
GCA_016717765.1	1222.076752616024	287.687325732774	no	beta	no	Betaproteobacteria
GCA_003646365.1	-182.914115039558	-1241.4799424973387	PMO	gamma	PMO	Gammaproteobacteria
GCA_002692965.1	798.0376558245537	-349.6270641420357	no	gamma	no	Gammaproteobacteria
GCA_002723335.1	110.75458207115508	882.2012868650379	no	gamma	no	Gammaproteobacteria
GCA_012927045.1	1465.506440891539	252.2358729815043	no	beta	no	Betaproteobacteria
GCA_003570885.1	756.6009576131913	538.5214485503512	no	beta	no	Betaproteobacteria
GCA_001310795.1	211.8430827592884	792.9385008951134	no	beta	no	Betaproteobacteria
GCA_001984095.1	1452.595947723365	536.3378758835203	no	beta	no	Betaproteobacteria
GCA_001023515.1	655.9364398696164	682.4644624119264	no	beta	no	Betaproteobacteria
GCA_017307855.1	797.3827371369786	841.1081432363479	no	beta	no	Betaproteobacteria
GCA_015832135.1	810.6573803894973	572.5999412514426	no	beta	no	Betaproteobacteria
GCA_008329925.1	998.3068747618498	338.32216657637696	no	beta	no	Betaproteobacteria
GCA_003337425.1	486.41415465343977	476.08815474715135	no	beta	no	Betaproteobacteria
GCA_002980625.1	834.8496251569599	377.1737908684965	no	beta	no	Betaproteobacteria
GCA_019233055.1	935.0773067866604	859.7312284076257	no	beta	no	Betaproteobacteria
GCA_003500955.1	393.0698247632437	691.7382107389116	no	beta	no	Betaproteobacteria
GCA_009906855.1	859.3205605830411	908.3716951082636	no	beta	no	Betaproteobacteria
GCA_016721925.1	658.5654871718795	820.5772477233411	no	beta	no	Betaproteobacteria
GCA_016213325.1	816.9062609676765	1053.3022823894044	no	beta	no	Betaproteobacteria
GCA_016428875.1	854.2278798268142	849.4213943021545	no	beta	no	Betaproteobacteria
GCA_016708185.1	615.4370399373018	852.3384678923994	no	beta	no	Betaproteobacteria
GCA_017848455.1	501.97747649446	424.945716779956	no	beta	no	Betaproteobacteria
GCA_016191525.1	755.3242458649773	944.2591465920596	no	beta	no	Betaproteobacteria
GCA_001797315.1	531.6910884920825	599.7969412588506	no	beta	no	Betaproteobacteria
GCA_016132545.1	850.60688055035	-270.7280254344753	no	gamma	no	Gammaproteobacteria
GCA_018067285.1	307.1121054880546	-163.2241457069889	no	gamma	no	Gammaproteobacteria
GCA_002716545.1	278.94449928033333	-265.22257707821	EMO	gamma	EMO	Gammaproteobacteria
GCA_014077625.1	-21.699543289989045	-990.500332805643	no	gamma	no	Gammaproteobacteria
GCA_002685565.1	915.5659176281896	-343.03105868509783	no	gamma	no	Gammaproteobacteria
GCA_018664395.1	-148.42718051264322	817.4969040213192	no	gamma	no	Gammaproteobacteria
GCA_002306875.1	104.91933850953248	852.2807407359546	no	gamma	no	Gammaproteobacteria
GCA_002400965.1	-604.348608597793	-626.3269091452976	no	gamma	no	Gammaproteobacteria
GCA_018122625.2	35.500045727546485	1018.3513971381024	no	gamma	no	Gammaproteobacteria
GCA_017990835.1	120.05096305148876	1026.0805975018832	no	beta	no	Betaproteobacteria
GCA_003718675.1	567.9482068901714	-511.5225895018541	no	gamma	no	Gammaproteobacteria
GCA_003718685.1	571.8232527992741	-512.8432580273306	no	gamma	no	Gammaproteobacteria
GCA_002872475.1	529.4356442783593	150.02651366291363	no	beta	no	Betaproteobacteria
GCA_019136545.1	747.3520464430408	70.40822873602082	no	beta	no	Betaproteobacteria
GCA_016938795.1	-330.4476648802018	-623.8173029165185	no	gamma	no	Gammaproteobacteria
GCA_008012115.1	526.0613260344963	48.33067332849623	no	gamma	no	Gammaproteobacteria
GCA_002198735.1	1494.099445957822	385.07869014024976	no	beta	no	Betaproteobacteria
GCA_004563745.1	394.7584097979295	1071.470694193599	no	beta	no	Betaproteobacteria
GCA_000576205.1	991.9913118899126	272.01038457003114	no	beta	no	Betaproteobacteria
GCA_000576225.1	987.0666445786148	286.8985155120542	no	beta	no	Betaproteobacteria
GCA_016192425.1	723.8839584041244	439.6949380829424	no	beta	no	Betaproteobacteria
GCA_907163135.1	350.7948511845967	550.5956597786334	no	beta	no	Betaproteobacteria
GCA_900104385.1	1088.802334838518	1018.6036082390252	no	beta	no	Betaproteobacteria
GCF_000619905.2	-52.2406832457234	257.986012048976	no	beta	no	Betaproteobacteria
GCA_009938015.1	477.8253452202839	-52.51094963218495	no	beta	no	Betaproteobacteria
GCA_000934545.1	322.1435799783617	362.0728947364824	no	beta	no	Betaproteobacteria
GCA_000828635.1	795.6883945536923	103.4262947074245	no	beta	no	Betaproteobacteria
GCA_000521505.1	1179.0385151070282	770.5440288647322	no	beta	no	Betaproteobacteria
GCA_003864975.1	378.5595413447048	78.10538517343943	no	beta	no	Betaproteobacteria
GCA_004217095.1	618.6687723734562	1317.7523097836183	no	beta	no	Betaproteobacteria
GCA_002213425.1	1330.75996140365	472.9435094050247	no	beta	no	Betaproteobacteria
GCA_900089455.2	633.3662863259788	1152.716902801129	no	beta	no	Betaproteobacteria
GCA_003350455.1	-633.5523815978386	-810.4794227006895	no	gamma	no	Gammaproteobacteria
GCA_000444935.1	331.5178406419392	-248.4093052988512	no	gamma	no	Gammaproteobacteria
GCA_902459485.1	-448.20993457400334	898.9504745260245	no	gamma	no	Gammaproteobacteria
GCA_002282865.1	-218.3288440824458	1168.9003151998124	no	gamma	no	Gammaproteobacteria
GCA_004327955.1	1330.7644023045382	-454.7477900410454	no	gamma	no	Gammaproteobacteria
GCA_001267295.1	584.0322882232573	-174.4615608361139	no	gamma	no	Gammaproteobacteria
GCA_000414175.1	1268.9032552291294	-918.7324903226302	no	gamma	no	Gammaproteobacteria
GCA_002165625.1	-129.53083752086332	1232.6275529718844	no	gamma	no	Gammaproteobacteria
GCA_014191985.1	1028.2104070891414	-503.18906519092127	no	gamma	no	Gammaproteobacteria
GCA_900103645.1	691.5101008834553	592.1305315795868	no	beta	no	Betaproteobacteria
GCA_001005215.1	409.42844624342814	814.1868186691011	no	beta	no	Betaproteobacteria
GCA_004216695.1	893.2428576891097	1085.2113918399302	no	beta	no	Betaproteobacteria
GCA_004363335.1	-415.1225597124781	-806.7845569135457	no	gamma	no	Gammaproteobacteria
GCA_000169055.1	1023.8036744562208	-727.2669844206033	no	gamma	no	Gammaproteobacteria
GCA_900454315.1	145.99009255669645	757.7848199741147	no	beta	no	Betaproteobacteria
GCA_900454285.1	144.37378430424192	781.306469016665	no	beta	no	Betaproteobacteria
GCA_011765625.1	1029.89358427171	-891.9162109700491	no	gamma	no	Gammaproteobacteria
GCA_004363035.1	639.808922033885	-238.1480944161525	no	gamma	no	Gammaproteobacteria
GCA_004339015.1	248.8468140019712	1096.9396752961527	no	gamma	no	Gammaproteobacteria
GCA_000422345.1	137.86259037789972	806.8027209175724	no	gamma	no	Gammaproteobacteria
GCA_004339085.1	156.6827251689343	-280.58550929625204	no	gamma	no	Gammaproteobacteria
GCA_000420045.1	342.35360397795154	111.15929107658113	no	gamma	no	Gammaproteobacteria
GCA_013416525.1	560.5023514143026	1140.671676099137	no	beta	no	Betaproteobacteria
GCA_000291685.1	1165.8824862359434	-1003.118263787946	no	gamma	no	Gammaproteobacteria
GCA_014203035.1	-302.7574271196768	-900.1587905835487	no	gamma	no	Gammaproteobacteria
GCA_002282855.1	-86.73053640418671	1251.3754692678262	no	gamma	no	Gammaproteobacteria
GCA_004363655.1	1097.5494031432297	-700.5390930922545	no	gamma	no	Gammaproteobacteria
GCA_001420915.1	1177.528833140429	-918.4408501192844	no	gamma	no	Gammaproteobacteria
GCA_004342665.1	1379.7846071014114	-1151.886155392934	no	gamma	no	Gammaproteobacteria
GCA_004343195.1	30.42069550955074	1785.6017428696682	no	gamma	no	Gammaproteobacteria
GCA_000315075.1	1173.932486195111	-785.4613885840465	no	gamma	no	Gammaproteobacteria
GCA_009363155.1	1300.9322865395595	-449.6633932192826	no	gamma	no	Gammaproteobacteria
GCA_004339545.1	-143.80121008704563	1541.9080480034524	no	gamma	no	Gammaproteobacteria
GCA_000422845.1	362.4940078003026	1159.1433105066444	no	gamma	no	Gammaproteobacteria
GCA_000374625.1	290.09949158538467	506.1939671530915	no	beta	no	Betaproteobacteria
GCA_000733855.1	314.9647573941156	-754.0958713060407	PMO	gamma	PMO	Gammaproteobacteria
GCA_004342175.1	207.5655788526734	-993.2884194702216	no	gamma	no	Gammaproteobacteria
GCA_001753165.1	543.667158743444	-341.93781919304075	no	gamma	no	Gammaproteobacteria
GCA_000761445.1	-95.71239609029683	907.6154106775105	no	gamma	no	Gammaproteobacteria
GCA_900115085.1	-61.152539802589125	-1094.5081367372852	no	gamma	no	Gammaproteobacteria
GCA_900119555.1	1414.2491957677644	-394.8536399611815	no	gamma	no	Gammaproteobacteria
GCA_003350475.1	1163.2215010868106	850.3144579664518	no	beta	no	Betaproteobacteria
GCA_003182375.1	469.8832428504944	522.8335617313006	no	beta	no	Betaproteobacteria
GCA_004341245.1	1158.7106840759695	-105.32194264179758	no	gamma	no	Gammaproteobacteria
GCA_001592265.1	779.255688939632	489.0472170819923	no	beta	no	Betaproteobacteria
GCA_000745855.1	1142.3985911750003	984.1536347460676	no	beta	no	Betaproteobacteria
GCA_002980595.1	846.7763623230678	414.9104613073986	no	beta	no	Betaproteobacteria
GCA_003337555.1	1453.9551663218535	807.3104102702121	no	beta	no	Betaproteobacteria
GCA_003755025.1	714.4753896161359	543.6307824312855	no	beta	no	Betaproteobacteria
GCA_004353865.1	1239.2425282737302	565.650699569347	PMO	beta	PMO	Betaproteobacteria
GCA_007830535.1	498.7034348520747	482.0174660903072	no	beta	no	Betaproteobacteria
GCA_001293525.1	1367.7344879698264	325.5880124806475	no	beta	no	Betaproteobacteria
GCA_003349825.1	895.2275312638548	492.6224097964754	no	beta	no	Betaproteobacteria
GCA_003201205.1	898.0525465833481	-189.82048539825087	no	gamma	no	Gammaproteobacteria
GCA_012530715.1	853.172305506721	681.7912827511816	no	beta	no	Betaproteobacteria
GCA_000420325.1	197.0840479482833	940.4204599846546	no	gamma	no	Gammaproteobacteria
GCA_000474945.1	1007.7589293836116	-155.19014238214586	no	gamma	no	Gammaproteobacteria
GCA_000381265.1	1371.0649987350716	569.4658669862639	no	beta	no	Betaproteobacteria
GCA_003402235.1	1146.6251743905489	-373.17033498878	no	gamma	no	Gammaproteobacteria
GCA_000426685.1	1042.743449388227	-144.83987929218546	no	gamma	no	Gammaproteobacteria
GCA_008801845.1	1090.563154343837	247.08244995586583	no	beta	no	Betaproteobacteria
GCA_900113085.1	280.14722224631623	278.2189337736985	no	gamma	no	Gammaproteobacteria
GCA_002356355.1	343.7900454433424	-352.3837429279912	no	gamma	no	Gammaproteobacteria
GCA_000019785.1	1206.6214713751808	232.8007366433309	no	beta	no	Betaproteobacteria
GCA_000969605.1	1384.8404101508838	494.9601358278122	no	beta	no	Betaproteobacteria
GCA_900174485.1	348.00941338120936	305.78190037469017	no	beta	no	Betaproteobacteria
GCF_000372865.1	271.02548167540715	-1001.3395070967164	no	gamma	no	Gammaproteobacteria
GCA_003337735.1	821.8784253367086	-695.8138231887444	no	gamma	no	Gammaproteobacteria
GCA_900107145.1	-219.64575138557456	-646.7307185923103	no	gamma	no	Gammaproteobacteria
GCA_009828925.1	230.4809681058857	-822.0410311577192	PMO	gamma	PMO	Gammaproteobacteria
GCA_000384075.1	138.15290684611375	-924.5876213726984	PMO	gamma	PMO	Gammaproteobacteria
GCA_000341735.1	409.55154222654255	-795.1891210047002	PMO	gamma	PMO	Gammaproteobacteria
GCA_000427385.1	553.3472754009266	-922.2997187202108	PMO	gamma	PMO	Gammaproteobacteria
GCA_008632335.1	27.84791203537773	-1111.9380393837823	no	gamma	no	Gammaproteobacteria
GCA_900111395.1	-417.515010160109	1255.7512256857574	no	gamma	no	Gammaproteobacteria
GCF_000527095.1	128.0801499100156	-946.5417474165188	no	gamma	no	Gammaproteobacteria
GCA_002355415.1	-225.00157970919324	-959.3442123110168	no	gamma	no	Gammaproteobacteria
GCA_004342485.1	1318.893260269187	259.1893056013166	no	beta	no	Betaproteobacteria
GCA_003932755.1	182.97870125850645	-862.5030476548725	PMO	gamma	PMO	Gammaproteobacteria
GCA_000227745.3	-30.09900787436625	822.1845036634413	no	gamma	no	Gammaproteobacteria
GCA_000421465.1	93.9545559258803	-767.5922501126688	PMO	gamma	PMO	Gammaproteobacteria
GCA_005773605.1	-1223.658237995607	-428.8897293704368	no	Nitrospirae	no	Nitrospirae
GCA_005801305.1	-1139.8220220387984	710.3411441807525	no	Nitrospirae	no	Nitrospirae
GCA_000733935.1	317.10897819475144	-803.8740936894474	PMO	gamma	PMO	Gammaproteobacteria
GCA_001312345.1	-161.12837556668484	-880.4897917354622	PMO	gamma	PMO	Gammaproteobacteria
GCA_019285535.1	-108.91148302324484	-663.8255980025689	PMO	gamma	PMO	Gammaproteobacteria
GCA_019285555.1	-137.90267137344725	-783.2448331294205	PMO	gamma	PMO	Gammaproteobacteria
GCA_900102855.1	321.02607576289046	-408.1853041999912	no	gamma	no	Gammaproteobacteria
GCF_000934725.1	448.50114922483885	-729.459951604121	no	gamma	no	Gammaproteobacteria
GCA_002958735.1	-291.06084733666324	-663.6251025313925	no	gamma	no	Gammaproteobacteria
GCA_014202935.1	508.3879942434373	-146.19053107245915	no	gamma	no	Gammaproteobacteria
GCA_001583505.1	612.932970940656	-563.37814406414	no	gamma	no	Gammaproteobacteria
GCA_000025485.1	502.745637596166	-538.0977583411654	no	gamma	no	Gammaproteobacteria
GCA_009469755.1	652.0072669358916	87.27251751054517	no	beta	no	Betaproteobacteria
GCA_001675355.1	529.890848670342	436.84515279515904	no	beta	no	Betaproteobacteria
GCA_004011805.1	1531.696045265925	337.1434463355178	no	beta	no	Betaproteobacteria
GCA_004363315.1	545.9159718453269	422.09839761801175	no	beta	no	Betaproteobacteria
GCA_000015725.1	1058.8152110547226	253.8107858047317	no	beta	no	Betaproteobacteria
GCA_004217215.1	719.6440648933126	833.027945370507	no	beta	no	Betaproteobacteria
GCA_007994965.1	1096.8817742064098	444.15617138133535	no	beta	no	Betaproteobacteria
GCA_000599985.1	-566.817613204869	-1364.7380002029497	no	gamma	no	Gammaproteobacteria
GCA_004339025.1	-577.6608182585801	-1130.1211106728572	no	gamma	no	Gammaproteobacteria
GCA_004001245.1	362.6356483628252	-411.9979836804494	no	gamma	no	Gammaproteobacteria
GCA_003634965.1	721.0985451101933	132.61396486843037	no	beta	no	Betaproteobacteria
